District,Region,Elevator,Floor,Id,Layout,Price,Renovation,Size,Year
温江,东南,有,高楼层 (共25层),106103320552,3室1厅,100,精装,82.87㎡,2011年建
温江,东南,有,高楼层 (共30层),106105176323,2室1厅,110,毛坯,91.39㎡,2013年建
温江,南,有,低楼层 (共34层),106104648542,3室2厅,118,精装,85.85㎡,2014年建
温江,南,无,高楼层 (共6层),106103942304,3室2厅,120,精装,117.61㎡,2006年建
温江,东南,有,中楼层 (共31层),106105239925,3室2厅,118,精装,87.7㎡,2018年建
温江,东北,有,中楼层 (共33层),106105171697,4室2厅,185,精装,114.83㎡,2012年建
温江,南,有,高楼层 (共17层),106105179768,3室2厅,170,精装,117.15㎡,2011年建
温江,南,有,低楼层 (共18层),106103678360,3室2厅,129.9,简装,118㎡,2012年建
温江,西北,无,中楼层 (共6层),106102605397,3室2厅,102,精装,116.59㎡,2012年建
温江,东南,有,低楼层 (共6层),106104860490,2室2厅,74,简装,76.39㎡,2007年建
温江,东南,有,中楼层 (共18层),106104349736,1室1厅,52,精装,51.46㎡,2009年建
温江,东南,有,高楼层 (共18层),106104194451,3室1厅,85,简装,97.04㎡,2007年建
温江,东北,有,低楼层 (共33层),106104899610,4室2厅,144.6,简装,130.67㎡,2014年建
温江,东南,无,低楼层 (共6层),106104506629,3室2厅,101,简装,133.3㎡,2003年建
温江,南,有,低楼层 (共18层),106103294882,3室2厅,77,简装,89.26㎡,2012年建
温江,东南,有,低楼层 (共33层),106105175510,2室1厅,100,毛坯,79.33㎡,2015年建
温江,北,有,低楼层 (共34层),106104647131,3室1厅,125,精装,85.12㎡,2014年建
温江,东,有,高楼层 (共34层),106105239887,3室2厅,118,精装,85.12㎡,2014年建
温江,东南,无,高楼层 (共5层),106103887761,4室2厅,92,精装,119㎡,2008年建
温江,南,有,高楼层 (共34层),106105146295,3室1厅,163,精装,117.82㎡,2014年建
温江,东南,无,高楼层 (共6层),106104627214,2室2厅,78.9,精装,86.47㎡,2007年建
温江,北,有,低楼层 (共33层),106103644913,3室2厅,142,精装,86.17㎡,2012年建
温江,东南,无,中楼层 (共5层),106102589745,4室2厅,118,精装,192.22㎡,1995年建
温江,南,无,中楼层 (共6层),106104852426,2室1厅,72,简装,78㎡,2007年建
温江,东南,有,低楼层 (共11层),106104339655,5室2厅,250,毛坯,247.85㎡,2013年建
温江,东南,无,高楼层 (共6层),106104186740,3室2厅,110,精装,125㎡,2006年建
温江,东南,有,高楼层 (共11层),106104492569,3室2厅,166,精装,92.17㎡,2010年建
温江,南,无,中楼层 (共6层),106104892182,3室1厅,90,其他,99.15㎡,未知年建
温江,西北,有,高楼层 (共30层),106103289515,3室1厅,170,精装,118.29㎡,2013年建
温江,东,有,低楼层 (共23层),106105166076,3室2厅,109,简装,89.76㎡,未知年建
温江,南 西南,有,低楼层 (共26层),106104645533,3室1厅,160,精装,109㎡,2012年建
温江,东南,有,高楼层 (共18层),106105238047,3室2厅,82,其他,99.92㎡,2007年建
温江,东北,有,低楼层 (共11层),106103887085,3室2厅,100,精装,105㎡,2007年建
温江,北,有,高楼层 (共32层),106105139007,2室1厅,105,精装,69.8㎡,2016年建
温江,东南,无,中楼层 (共6层),106104615792,2室2厅,76.5,简装,103.8㎡,2003年建
温江,东南,有,高楼层 (共40层),106105174528,3室2厅,166,精装,88.76㎡,2012年建
温江,东,有,低楼层 (共22层),106102586338,4室2厅,228,简装,141.63㎡,2009年建
温江,西南,有,低楼层 (共6层),106104827358,2室1厅,56,其他,56.92㎡,未知年建
温江,东南,有,低楼层 (共31层),106104333709,1室2厅,41,毛坯,47.69㎡,2013年建
温江,东南,有,中楼层 (共33层),106104794567,4室2厅,187,简装,125㎡,2012年建
温江,南,有,低楼层 (共11层),106104180220,3室2厅,140,其他,108㎡,2011年建
温江,东南,有,中楼层 (共13层),106104491515,3室2厅,111,精装,118㎡,2009年建
温江,西南,有,高楼层 (共6层),106103287875,3室2厅,110,简装,124.89㎡,2006年建
温江,东南,有,中楼层 (共32层),106105163499,4室1厅,420,精装,190.23㎡,2015年建
温江,东,有,高楼层 (共38层),106104368824,3室2厅,160,精装,102.4㎡,2017年建
温江,东南,无,低楼层 (共5层),106104626147,3室1厅,71,简装,104㎡,2008年建
温江,西南,有,高楼层 (共33层),106105233237,3室2厅,104,精装,85.92㎡,未知年建
温江,东南,无,高楼层 (共6层),106103885104,3室2厅,85,精装,130.62㎡,1998年建
温江,西北,有,中楼层 (共34层),106104615755,2室1厅,106,精装,72.02㎡,2008年建
温江,东南,有,低楼层 (共34层),106105173714,3室1厅,120,精装,76.54㎡,2016年建
温江,南,有,低楼层 (共6层),106102563092,4室2厅,148,精装,154.25㎡,2014年建
温江,东南,无,中楼层 (共6层),106103643921,3室2厅,109,精装,138.57㎡,2007年建
温江,东南,有,低楼层 (共18层),106104801601,2室2厅,95,精装,79.3㎡,2011年建
温江,西南,有,中楼层 (共33层),106104790230,3室1厅,120,其他,100.49㎡,未知年建
温江,东南,无,中楼层 (共5层),106104169088,3室2厅,175,精装,133.13㎡,2008年建
温江,东南,无,低楼层 (共6层),106104888941,4室2厅,210,其他,190.31㎡,2007年建
温江,东南,有,高楼层 (共17层),106104488943,4室2厅,245,其他,195㎡,2011年建
温江,东南,有,高楼层 (共6层),106103282586,3室2厅,100,简装,119㎡,2001年建
温江,南,暂无数据,高楼层 (共4层),106105157477,2室1厅,48.8,精装,58.9㎡,未知年建
温江,西南,有,中楼层 (共32层),106104610863,3室2厅,280,其他,142.27㎡,2016年建
温江,东南,有,低楼层 (共30层),106105232714,3室1厅,95,其他,89㎡,2016年建
温江,东南,有,中楼层 (共18层),106103849916,4室2厅,165,精装,144㎡,2013年建
温江,东南,有,高楼层 (共33层),106105096634,3室1厅,150,精装,89.8㎡,2012年建
温江,东南,无,高楼层 (共6层),106104611428,2室2厅,71,精装,79.34㎡,2006年建
温江,东南,有,低楼层 (共11层),106105029825,4室1厅,238,精装,140㎡,2010年建
温江,南,有,高楼层 (共8层),106103639617,4室2厅,117.8,精装,151.95㎡,2000年建
温江,东南,有,高楼层 (共25层),106104799041,3室2厅,86,其他,72.06㎡,2011年建
温江,东南,无,中楼层 (共4层),106104318298,2室1厅,117,简装,129.5㎡,2007年建
温江,东南,无,高楼层 (共6层),106104775557,4室1厅,126,简装,159.2㎡,2006年建
温江,南,有,高楼层 (共34层),106104168680,3室2厅,114,精装,84.77㎡,2014年建
温江,西南,有,高楼层 (共33层),106104487065,3室2厅,150,精装,123.36㎡,2010年建
温江,东南,有,中楼层 (共11层),106104881663,3室1厅,155,其他,105.33㎡,2010年建
温江,西南,无,高楼层 (共7层),106103280069,3室2厅,72,简装,103.8㎡,2002年建
温江,南 北,有,高楼层 (共6层),106104605995,3室2厅,180,精装,132.56㎡,2007年建
温江,东,有,中楼层 (共34层),106105232688,3室1厅,116,精装,82.79㎡,2014年建
温江,西北,有,高楼层 (共12层),106103834633,3室1厅,145,简装,134.19㎡,2006年建
温江,东南,有,低楼层 (共18层),106105062045,3室1厅,130,精装,108.31㎡,2011年建
温江,东南,有,高楼层 (共17层),106104605232,2室2厅,123,其他,102㎡,2009年建
温江,东南,有,低楼层 (共11层),106105027232,3室2厅,236,精装,123.91㎡,2015年建
温江,北,有,低楼层 (共25层),106103637071,3室2厅,89.8,精装,88.68㎡,2012年建
温江,东南,无,中楼层 (共6层),106104785721,2室1厅,75,其他,84㎡,2008年建
温江,西北,有,低楼层 (共26层),106104768850,3室2厅,105,简装,85.89㎡,2012年建
温江,东南,有,高楼层 (共33层),106104315022,2室1厅,76,简装,86.76㎡,2010年建
温江,东南,有,高楼层 (共17层),106104167865,3室1厅,105,精装,114.37㎡,2012年建
温江,南 北,有,低楼层 (共6层),106104878749,3室2厅,66,其他,103㎡,未知年建
温江,东南,有,中楼层 (共12层),106103279140,3室2厅,171,精装,133.82㎡,2012年建
温江,东南,有,中楼层 (共11层),106105037587,3室1厅,170,精装,93.5㎡,2010年建
温江,西南,有,高楼层 (共18层),106104347522,3室2厅,106,其他,89.09㎡,未知年建
温江,西南,暂无数据,高楼层 (共5层),106105232664,2室2厅,47,简装,73.53㎡,未知年建
温江,西,有,低楼层 (共33层),106104604790,3室2厅,90,简装,89.32㎡,2014年建
温江,南,有,高楼层 (共20层),106103821231,3室1厅,238,精装,135㎡,2009年建
温江,西北,有,高楼层 (共30层),106104594457,2室2厅,87,简装,86.83㎡,2014年建
温江,东南,有,中楼层 (共34层),106105018551,3室2厅,147,精装,90.56㎡,2008年建
温江,东南,有,低楼层 (共18层),106102479815,3室2厅,135,精装,113㎡,2007年建
温江,东南,有,低楼层 (共18层),106104781454,2室1厅,85.5,毛坯,79.84㎡,2015年建
温江,东南,无,高楼层 (共6层),106104760729,4室2厅,90,精装,113.87㎡,2008年建
温江,北,有,高楼层 (共31层),106104312688,2室2厅,95,其他,75㎡,2016年建
温江,西,有,低楼层 (共32层),106104163996,4室2厅,210,其他,111.4㎡,2017年建
温江,西北,有,低楼层 (共26层),106104878381,3室1厅,110,精装,89.53㎡,2014年建
温江,东南,有,中楼层 (共13层),106104478250,2室2厅,115,精装,96㎡,2012年建
温江,东 西,有,高楼层 (共25层),106103271392,4室2厅,188,精装,185.67㎡,2009年建
温江,南,无,中楼层 (共5层),106104343766,3室2厅,117,精装,131.56㎡,2009年建
温江,东南,有,高楼层 (共30层),106105231782,3室1厅,128,其他,89.1㎡,2012年建
温江,南,有,低楼层 (共18层),106104601081,3室1厅,180,精装,117.79㎡,2013年建
温江,东南,无,低楼层 (共6层),106105049640,3室2厅,140,精装,140.89㎡,2004年建
温江,东北,有,低楼层 (共26层),106103818529,3室2厅,121,精装,114.55㎡,2012年建
温江,东,无,高楼层 (共15层),106105012450,4室3厅,150,精装,172㎡,2006年建
温江,西南,有,高楼层 (共34层),106102354155,3室1厅,105,简装,82㎡,2014年建
温江,东,有,高楼层 (共27层),106104776928,2室1厅,95,精装,68.12㎡,2014年建
温江,西南,有,高楼层 (共34层),106104756820,2室2厅,129,精装,89.06㎡,2016年建
温江,西南,无,高楼层 (共4层),106103613958,3室2厅,73,简装,125.16㎡,2002年建
温江,东南 南,有,低楼层 (共18层),106104157153,3室2厅,105,简装,108.93㎡,2007年建
温江,南 北,有,低楼层 (共11层),106104876181,3室2厅,145,精装,112.2㎡,未知年建
温江,东北,有,低楼层 (共18层),106104474899,4室1厅,150,精装,128㎡,2014年建
温江,北,有,高楼层 (共33层),106103268227,3室2厅,135,精装,86.15㎡,2012年建
温江,东,有,高楼层 (共29层),106105230820,3室1厅,115,精装,85.96㎡,2012年建
温江,东 西,有,低楼层 (共18层),106103115919,3室2厅,120,毛坯,107.08㎡,2017年建
温江,西北,有,低楼层 (共6层),106104598210,3室2厅,99.8,精装,89.96㎡,2007年建
温江,东 西南,有,中楼层 (共11层),106103816590,3室2厅,146.5,精装,127㎡,2011年建
温江,西南,有,高楼层 (共30层),106104582574,2室1厅,110,毛坯,96.79㎡,2013年建
温江,西南,有,低楼层 (共32层),106104999671,4室1厅,275,其他,137.34㎡,2016年建
温江,东南,有,高楼层 (共32层),106102286077,3室2厅,185,精装,127.16㎡,2016年建
温江,南,有,高楼层 (共18层),106104754812,3室2厅,132,精装,137.12㎡,2006年建
温江,东南,有,低楼层 (共11层),106103599958,3室2厅,153,精装,131.45㎡,2007年建
温江,东北 东南,有,高楼层 (共28层),106104285288,1室1厅,50,其他,50.03㎡,2009年建
温江,东南,有,中楼层 (共18层),106104871145,3室2厅,96,毛坯,108.21㎡,1998年建
温江,东南,暂无数据,高楼层 (共6层),106104473358,3室2厅,86,简装,102.11㎡,未知年建
温江,东,无,低楼层 (共6层),106104157012,3室2厅,140,精装,148.28㎡,2003年建
温江,东南,无,低楼层 (共6层),106103266518,3室2厅,107,精装,136.66㎡,2005年建
温江,东南,有,高楼层 (共33层),106105004860,2室1厅,65,其他,91.76㎡,未知年建
温江,西南,,低楼层 (共6层),106105228529,3室1厅,135,,122㎡,未知年建
温江,南 北,有,低楼层 (共32层),106102963010,3室2厅,160,毛坯,137.78㎡,未知年建
温江,东南,无,低楼层 (共8层),106103806063,3室2厅,165,精装,122.19㎡,2008年建
温江,西,有,中楼层 (共33层),106104597410,3室2厅,139,精装,111.41㎡,2014年建
温江,北,有,低楼层 (共34层),106104576741,2室2厅,85,毛坯,67.69㎡,2014年建
温江,西北,暂无数据,中楼层 (共6层),106104998029,3室2厅,81,简装,108.61㎡,未知年建
温江,北,有,中楼层 (共18层),106104772127,2室1厅,91,毛坯,87.42㎡,2015年建
温江,东南,有,中楼层 (共28层),106104751548,3室2厅,105,其他,116.77㎡,2009年建
温江,东,有,高楼层 (共18层),106104278099,2室2厅,106,精装,84.82㎡,2012年建
温江,东南,无,高楼层 (共7层),106103595903,3室2厅,79,简装,127.79㎡,2000年建
温江,北,有,高楼层 (共33层),106104867677,3室2厅,122,精装,110.83㎡,2014年建
温江,南,有,高楼层 (共33层),106104149907,4室1厅,168,精装,129.02㎡,2013年建
温江,西北,有,中楼层 (共33层),106104467105,3室2厅,180,其他,144.87㎡,2010年建
温江,西南,有,低楼层 (共32层),106104996609,3室1厅,120,毛坯,82.2㎡,2016年建
温江,东南,有,高楼层 (共33层),106104331145,3室2厅,143,精装,112.55㎡,2014年建
温江,东南,有,高楼层 (共33层),106105228373,3室2厅,170,精装,88.37㎡,2012年建
温江,东南,有,低楼层 (共28层),106103805604,3室1厅,163,简装,132㎡,2007年建
温江,东南,有,高楼层 (共4层),106102636740,3室2厅,165,毛坯,141.88㎡,2016年建
温江,东南,有,低楼层 (共30层),106104595193,4室2厅,215,精装,154.11㎡,2005年建
温江,南,暂无数据,高楼层 (共6层),106104991559,3室2厅,85,其他,112㎡,未知年建
温江,东南 南,有,中楼层 (共17层),106102247647,3室2厅,175,精装,111.34㎡,2009年建
温江,西北,有,高楼层 (共34层),106104751458,3室2厅,120,精装,76.31㎡,2016年建
温江,东,有,低楼层 (共18层),106103594673,3室2厅,136,其他,122.65㎡,2011年建
温江,东南,有,低楼层 (共26层),106104864750,3室2厅,88,简装,89.64㎡,2012年建
温江,东南,无,中楼层 (共5层),106104459901,3室2厅,125,精装,138.91㎡,2008年建
温江,东南,有,中楼层 (共25层),106104137222,3室2厅,170,精装,151㎡,2009年建
温江,西南,有,低楼层 (共18层),106103249593,4室2厅,109,简装,148.14㎡,2009年建
温江,东南,有,高楼层 (共33层),106104320983,3室1厅,170,其他,144㎡,2010年建
温江,东,有,低楼层 (共34层),106105227925,3室1厅,150,精装,89㎡,2016年建
温江,东南,有,高楼层 (共6层),106102167337,3室1厅,175,精装,132㎡,2007年建
温江,东南,有,低楼层 (共33层),106103791628,3室1厅,125,精装,89.78㎡,2010年建
温江,东 东南,有,中楼层 (共32层),106104590436,3室2厅,145,其他,101.36㎡,2016年建
温江,南 北,无,高楼层 (共6层),106104573974,2室1厅,103,简装,81.04㎡,2007年建
温江,西北,有,低楼层 (共17层),106104989750,3室2厅,160,简装,125.6㎡,2009年建
温江,西,有,高楼层 (共33层),106104766689,2室1厅,95.9,简装,88.33㎡,2014年建
温江,东南,有,低楼层 (共33层),106104726244,3室2厅,155,其他,87.99㎡,2012年建
温江,东南,有,中楼层 (共28层),106104457814,3室1厅,118,精装,85㎡,2015年建
温江,东南,有,高楼层 (共26层),106104862881,3室2厅,110,其他,110.05㎡,2012年建
温江,东,无,高楼层 (共6层),106104114009,2室2厅,114,其他,82㎡,2007年建
温江,南,有,高楼层 (共33层),106103248680,3室2厅,177,精装,88.53㎡,2016年建
温江,南,有,高楼层 (共9层),106104990703,1室0厅,27,简装,27.48㎡,2006年建
温江,东南,有,高楼层 (共33层),106105225776,3室2厅,101,精装,79㎡,2017年建
温江,东南,无,高楼层 (共6层),106101564692,3室2厅,91,简装,140.75㎡,2006年建
温江,西北,有,高楼层 (共18层),106103791430,4室2厅,200,精装,141㎡,2015年建
温江,西南,有,高楼层 (共26层),106104588892,2室2厅,130,其他,96.21㎡,2009年建
温江,东南 东,有,低楼层 (共29层),106104557221,2室1厅,91.3,精装,82㎡,2010年建
温江,东南,有,低楼层 (共33层),106104979278,4室2厅,212,精装,130.99㎡,2012年建
温江,西南,有,中楼层 (共18层),106102183611,3室2厅,123,精装,123.94㎡,2011年建
温江,东南,有,低楼层 (共27层),106104718598,3室1厅,110,精装,104.84㎡,2011年建
温江,南,暂无数据,高楼层 (共6层),106104455879,3室2厅,198,精装,161.57㎡,未知年建
温江,南,有,中楼层 (共18层),106104108442,3室2厅,108,精装,90.88㎡,2015年建
温江,东南,有,低楼层 (共30层),106104859686,3室2厅,120,毛坯,88.55㎡,2015年建
温江,南,有,低楼层 (共6层),106103227173,3室2厅,121,精装,116.55㎡,2004年建
温江,南,有,低楼层 (共18层),106103571231,3室2厅,179,精装,117.27㎡,2013年建
温江,东南,无,高楼层 (共6层),106104315724,3室2厅,107,简装,137.66㎡,2008年建
温江,东南,有,低楼层 (共18层),106105223106,3室1厅,103,精装,103.44㎡,2013年建
温江,东南,有,高楼层 (共26层),106105248029,2室1厅,116,精装,82.72㎡,2016年建
温江,东北,有,低楼层 (共18层),106103774524,3室2厅,105,精装,109.7㎡,2007年建
温江,东北,暂无数据,中楼层 (共11层),106104586574,3室2厅,132,精装,142.4㎡,2006年建
温江,东南,有,中楼层 (共33层),106104978380,3室1厅,105,简装,78.52㎡,2016年建
温江,东南,有,高楼层 (共6层),106102178874,3室2厅,100,简装,106.66㎡,2007年建
温江,西,有,低楼层 (共34层),106104717623,3室1厅,110,精装,82.82㎡,2014年建
温江,东南,无,中楼层 (共6层),106104856744,3室2厅,88,其他,102.3㎡,2008年建
温江,南 北,无,高楼层 (共6层),106104099274,3室2厅,117,精装,131.9㎡,2005年建
温江,东,有,中楼层 (共33层),106103217523,4室2厅,170,毛坯,151.23㎡,2016年建
温江,西北,有,中楼层 (共11层),106104452422,3室1厅,125,精装,97.53㎡,2009年建
温江,东南,无,低楼层 (共6层),106103558364,2室2厅,48,简装,81.52㎡,1999年建
温江,西南,有,低楼层 (共11层),106104979127,2室1厅,80,毛坯,61.39㎡,2014年建
温江,南,有,低楼层 (共25层),106105219639,4室2厅,165,毛坯,179.95㎡,2009年建
温江,东南,有,低楼层 (共23层),106105241791,2室1厅,95,其他,75.78㎡,2016年建
温江,南,有,低楼层 (共34层),106103773988,3室2厅,186,精装,90㎡,2008年建
温江,东南,有,中楼层 (共26层),106104584170,4室2厅,155,精装,142.4㎡,2012年建
温江,东,无,低楼层 (共7层),106104539515,2室1厅,76,简装,90.09㎡,未知年建
温江,西南,有,高楼层 (共33层),106102063218,3室2厅,145.8,毛坯,111.88㎡,未知年建
温江,西北,有,中楼层 (共34层),106104753805,2室1厅,106,精装,73.93㎡,2008年建
温江,东南,有,中楼层 (共28层),106104715806,3室2厅,120,其他,116.77㎡,2009年建
温江,南,有,低楼层 (共33层),106104855266,2室2厅,105,精装,88.33㎡,2014年建
温江,南,有,高楼层 (共18层),106104076313,3室2厅,80,精装,97.04㎡,2007年建
温江,西南,无,低楼层 (共6层),106103211988,4室2厅,198,精装,167.9㎡,2006年建
温江,东北,有,高楼层 (共33层),106104451409,4室1厅,175,其他,113.92㎡,2012年建
温江,东,有,高楼层 (共34层),106104973952,2室1厅,105,其他,81.92㎡,2014年建
温江,南 北,无,中楼层 (共6层),106104304591,3室2厅,67,简装,91㎡,1990年建
温江,南,有,高楼层 (共32层),106105216749,4室1厅,188,精装,114.09㎡,2016年建
温江,西南,有,低楼层 (共28层),106105237123,2室2厅,65,简装,65.84㎡,2009年建
温江,东南,无,高楼层 (共6层),106104581780,3室2厅,115,其他,173㎡,2002年建
温江,东南,无,中楼层 (共6层),106103770174,3室1厅,102,精装,118.18㎡,2003年建
温江,南,无,低楼层 (共5层),106104962840,3室1厅,110,简装,119.87㎡,2009年建
温江,西南,有,高楼层 (共18层),106102058000,4室1厅,228,精装,141.55㎡,2015年建
温江,东北,有,中楼层 (共31层),106104715411,4室2厅,332,精装,162㎡,2015年建
温江,东南,无,中楼层 (共6层),106104852865,3室2厅,99,其他,110.4㎡,未知年建
温江,东,无,高楼层 (共6层),106104073095,3室2厅,96.9,简装,120.9㎡,2003年建
温江,东南 西南,有,低楼层 (共18层),106103176004,3室2厅,130,精装,110㎡,2012年建
温江,东南,无,低楼层 (共6层),106104441769,4室2厅,190,精装,172.3㎡,2007年建
温江,东,有,中楼层 (共11层),106103531878,3室2厅,188,精装,134.01㎡,2008年建
温江,东,有,中楼层 (共24层),106104973115,2室1厅,90,毛坯,85.6㎡,未知年建
温江,东南,有,中楼层 (共32层),106104285449,3室2厅,180,精装,123.73㎡,2012年建
温江,东南,有,低楼层 (共26层),106105213768,3室2厅,159,其他,124.25㎡,未知年建
温江,东南,有,中楼层 (共31层),106105235776,2室1厅,92,其他,75.35㎡,2017年建
温江,东,有,高楼层 (共25层),106104578171,3室2厅,98,精装,89.28㎡,2012年建
温江,东,无,低楼层 (共6层),106103769336,3室2厅,99,精装,106.6㎡,2008年建
温江,西南,有,高楼层 (共6层),106104507999,2室1厅,52,精装,56.92㎡,未知年建
温江,东南,无,高楼层 (共6层),106102049470,3室2厅,108,简装,125.27㎡,2000年建
温江,东南,有,高楼层 (共33层),106104729940,2室1厅,99,其他,86.5㎡,2016年建
温江,南 北,无,中楼层 (共5层),106104843160,3室2厅,190,精装,140.02㎡,2010年建
温江,东南,暂无数据,中楼层 (共6层),106104714887,3室2厅,100,精装,120.16㎡,未知年建
温江,东南,无,高楼层 (共6层),106103166975,3室2厅,118,精装,129.69㎡,2006年建
温江,东南 南,无,中楼层 (共6层),106104441559,3室2厅,128,精装,124.36㎡,2007年建
温江,西北,有,中楼层 (共26层),106103523027,3室2厅,168,精装,126.11㎡,2009年建
温江,南 东南,有,高楼层 (共33层),106104961704,2室2厅,107,毛坯,92.63㎡,2015年建
温江,南,暂无数据,高楼层 (共5层),106104278722,3室2厅,82,精装,102.71㎡,未知年建
温江,西北,有,中楼层 (共33层),106105232459,1室2厅,68,毛坯,55.62㎡,2015年建
温江,东南,有,高楼层 (共6层),106103769052,3室2厅,116.5,其他,118.65㎡,2005年建
温江,东南,有,低楼层 (共32层),106104959247,3室2厅,170,精装,117.5㎡,未知年建
温江,东南,有,低楼层 (共6层),106101884060,3室2厅,98,精装,106.47㎡,2009年建
温江,西北,有,中楼层 (共18层),106104714770,3室2厅,105,精装,85.32㎡,2013年建
温江,西北,有,低楼层 (共17层),106104441498,3室2厅,139,精装,135.8㎡,2009年建
温江,东南 东北,有,低楼层 (共30层),106104064867,3室1厅,190,其他,123.68㎡,2013年建
温江,东北,有,低楼层 (共34层),106103166913,3室2厅,140,精装,88㎡,2016年建
温江,东南,有,高楼层 (共33层),106104276093,3室2厅,133,其他,110.34㎡,2016年建
温江,西南,有,高楼层 (共30层),106104575404,3室2厅,170,其他,136.94㎡,2015年建
温江,东南,有,低楼层 (共26层),106103767431,3室2厅,183,精装,141.89㎡,2009年建
温江,西北,无,中楼层 (共6层),106104836561,3室2厅,130,其他,128.37㎡,2006年建
温江,南 北,无,高楼层 (共7层),106104712235,3室2厅,83,精装,116.77㎡,未知年建
温江,南,无,中楼层 (共6层),106104440194,3室2厅,93,其他,129.96㎡,未知年建
温江,东,有,高楼层 (共18层),106104056895,3室1厅,103,精装,113㎡,2012年建
温江,东,有,中楼层 (共25层),106104269874,3室2厅,100,精装,89㎡,2010年建
温江,东南,无,低楼层 (共6层),106104956109,4室2厅,185,精装,172.39㎡,2007年建
温江,南,暂无数据,中楼层 (共13层),106104832879,3室2厅,115,其他,120.56㎡,未知年建
温江,东南,有,高楼层 (共18层),106104683463,3室2厅,78,毛坯,97.36㎡,2007年建
温江,东南,有,中楼层 (共33层),106104422774,3室1厅,158,精装,84.69㎡,2012年建
温江,东南,无,高楼层 (共6层),106104562095,3室1厅,110,精装,124.17㎡,2000年建
温江,东南,有,高楼层 (共10层),106104832165,3室2厅,125,简装,118㎡,2007年建
温江,西南,无,低楼层 (共4层),106104682800,4室1厅,360,精装,166.07㎡,2007年建
温江,西南,有,低楼层 (共33层),106104935992,3室2厅,79,简装,84.47㎡,2012年建
温江,东,无,中楼层 (共6层),106104830998,3室2厅,95,其他,109.94㎡,2005年建
温江,西北,有,高楼层 (共18层),106104934724,3室2厅,108,精装,113㎡,2015年建
温江,东南,有,低楼层 (共26层),106105200770,3室1厅,80,简装,89.11㎡,2012年建
温江,东南,无,高楼层 (共6层),106104930948,3室2厅,95,其他,112.99㎡,2004年建
温江,东南,有,低楼层 (共27层),106105198684,3室2厅,100,其他,89.6㎡,2012年建
温江,西,有,中楼层 (共18层),106104030256,2室2厅,88,毛坯,87.98㎡,2012年建
温江,东南,有,低楼层 (共16层),106103605222,2室2厅,69,简装,68.8㎡,2006年建
温江,东南,无,高楼层 (共6层),106103652660,2室1厅,64,精装,81.65㎡,2006年建
温江,西南,有,低楼层 (共26层),106102959553,2室1厅,78,毛坯,83.15㎡,未知年建
温江,东南,无,中楼层 (共6层),106103664555,2室1厅,77,简装,103.8㎡,2003年建
温江,北,有,低楼层 (共26层),106102968824,2室2厅,101,精装,72.88㎡,2016年建
温江,东南,有,低楼层 (共24层),106104048828,2室1厅,115,简装,91.55㎡,2009年建
温江,东南,有,低楼层 (共25层),106103183275,3室2厅,95,精装,72.13㎡,2011年建
温江,东南,有,低楼层 (共25层),106104075724,3室2厅,70,毛坯,81.98㎡,2015年建
温江,东南,有,高楼层 (共30层),106103700821,2室1厅,105,精装,91.31㎡,2013年建
温江,南,无,中楼层 (共6层),106103031364,2室2厅,62.88,精装,91.75㎡,1999年建
温江,东南,有,低楼层 (共32层),106103137152,3室2厅,555,精装,188㎡,2013年建
温江,东南,无,中楼层 (共6层),106103708402,2室2厅,66,简装,90.93㎡,未知年建
温江,东南,无,低楼层 (共6层),106103055417,2室2厅,77,简装,78.08㎡,2009年建
温江,西北,有,中楼层 (共26层),106101113116,3室2厅,170,毛坯,137.88㎡,2009年建
温江,东南,有,低楼层 (共18层),106103060852,2室1厅,78,精装,78.77㎡,2007年建
温江,东,有,高楼层 (共18层),106105153379,3室1厅,105,其他,113㎡,2015年建
温江,东南,无,中楼层 (共5层),106105138444,2室1厅,106,其他,96.04㎡,2008年建
温江,西南,有,高楼层 (共32层),106103073163,2室2厅,88,精装,91.01㎡,2015年建
温江,南,有,中楼层 (共9层),106104099721,1室0厅,32,简装,35.35㎡,2006年建
温江,南,无,低楼层 (共5层),106104495979,2室1厅,90,精装,96.04㎡,2007年建
温江,东南,有,中楼层 (共20层),106105024556,3室1厅,97,简装,108.73㎡,2010年建
温江,东北,有,高楼层 (共32层),106104109261,2室2厅,99.5,精装,74.88㎡,2016年建
温江,东南,有,高楼层 (共23层),106103768436,1室1厅,82,毛坯,62.93㎡,2012年建
温江,西北,有,中楼层 (共26层),106103356599,3室2厅,168,精装,127㎡,2015年建
温江,东南,无,中楼层 (共5层),106104132010,2室2厅,65.9,简装,99.41㎡,2000年建
温江,南,有,高楼层 (共17层),106104784877,1室0厅,48,精装,49.95㎡,未知年建
温江,西北,有,中楼层 (共18层),106103527530,3室2厅,135,精装,122.64㎡,2013年建
温江,南 北,有,低楼层 (共24层),106103215968,3室2厅,150,简装,115.5㎡,2011年建
温江,东,有,中楼层 (共20层),106103830207,1室1厅,44,简装,53.53㎡,2010年建
温江,南,有,高楼层 (共26层),106105277357,3室2厅,190,其他,138㎡,2009年建
温江,西,无,中楼层 (共6层),106102035628,3室2厅,103,简装,117.64㎡,2006年建
温江,东南,有,中楼层 (共25层),106101975723,4室2厅,118,精装,163.94㎡,2014年建
温江,东南,有,低楼层 (共18层),106105039001,3室1厅,100,精装,92㎡,2015年建
温江,南,有,中楼层 (共25层),106102170638,3室2厅,135,简装,121.98㎡,2009年建
